"","datetime","rainfall","temperature","humidity"
"11417","21/04/2022 17:00",0,11.8,70
"11418","21/04/2022 18:00",0,11.9,72
"11419","21/04/2022 19:00",0,12,74
"11420","21/04/2022 20:00",0,12.3,75
"11421","21/04/2022 21:00",0,13.7,69
"11422","21/04/2022 22:00",0,13.8,64
"11423","21/04/2022 23:00",0.1,13,72
"11424","22/04/2022 00:00",0.9,12.6,75
"11425","22/04/2022 01:00",1.7,11.9,79
"11426","22/04/2022 02:00",0.1,12.1,75
"11427","22/04/2022 03:00",0.3,12.1,75
"11428","22/04/2022 04:00",0.2,12.3,73
"11429","22/04/2022 05:00",0,12.2,74
"11430","22/04/2022 06:00",0,12.2,72
"11431","22/04/2022 07:00",1.4,11.7,77
"11432","22/04/2022 08:00",0.4,11.7,77
"11433","22/04/2022 09:00",0.7,11.9,80
"11434","22/04/2022 10:00",0.2,12.4,75
"11435","22/04/2022 11:00",0.1,13,74
"11436","22/04/2022 12:00",0,13.7,72
"11437","22/04/2022 13:00",1,13.5,74
"11438","22/04/2022 14:00",0.1,13.8,74
"11439","22/04/2022 15:00",0,15.8,66
"11440","22/04/2022 16:00",0.1,13.9,72
"11441","22/04/2022 17:00",2.2,13.6,80
"11442","22/04/2022 18:00",2.5,13,87
"11443","22/04/2022 19:00",0,13.8,85
"11444","22/04/2022 20:00",0.2,12.8,87
"11445","22/04/2022 21:00",0.8,12.5,91
"11446","22/04/2022 22:00",0,12.6,91
"11447","22/04/2022 23:00",0,12.6,92
"11448","23/04/2022 00:00",0,11.9,94
"11449","23/04/2022 01:00",0,11.9,94
"11450","23/04/2022 02:00",0,11.7,95
"11451","23/04/2022 03:00",0,11.1,95
"11452","23/04/2022 04:00",0,11.7,95
"11453","23/04/2022 05:00",0,12,93
"11454","23/04/2022 06:00",0,12,93
"11455","23/04/2022 07:00",0,12.2,92
"11456","23/04/2022 08:00",0,13.4,88
"11457","23/04/2022 09:00",0,12.6,88
"11458","23/04/2022 10:00",0,12.6,89
"11459","23/04/2022 11:00",0,13.3,87
"11460","23/04/2022 12:00",0,13.2,87
"11461","23/04/2022 13:00",0,13.5,87
"11462","23/04/2022 14:00",0,13.4,88
"11463","23/04/2022 15:00",0,13,89
"11464","23/04/2022 16:00",0,13.1,91
"11465","23/04/2022 17:00",0,13.2,88
"11466","23/04/2022 18:00",0,13.1,88
"11467","23/04/2022 19:00",0,13.4,87
"11468","23/04/2022 20:00",0,13.9,85
"11469","23/04/2022 21:00",0,14.9,80
"11470","23/04/2022 22:00",0.1,14.4,77
"11471","23/04/2022 23:00",0,15,75
"11472","24/04/2022 00:00",0,15.8,66
"11473","24/04/2022 01:00",0,15.7,63
"11474","24/04/2022 02:00",0.1,15.1,67
"11475","24/04/2022 03:00",0.1,15,70
"11476","24/04/2022 04:00",0,15,75
"11477","24/04/2022 05:00",0,14.8,77
"11478","24/04/2022 06:00",0,14.9,78
"11479","24/04/2022 07:00",1.3,12.3,82
"11480","24/04/2022 08:00",0,12.1,84
"11481","24/04/2022 09:00",0,13.2,79
"11482","24/04/2022 10:00",0,14.7,69
"11483","24/04/2022 11:00",0,14.4,71
"11484","24/04/2022 12:00",0,14.5,72
"11485","24/04/2022 13:00",0,14.2,77
"11486","24/04/2022 14:00",0,15.5,66
"11487","24/04/2022 15:00",0,14.8,71
"11488","24/04/2022 16:00",0,13.4,79
"11489","24/04/2022 17:00",0.1,12.4,85
"11490","24/04/2022 18:00",0.9,12.2,86
"11491","24/04/2022 19:00",0.5,12,87
"11492","24/04/2022 20:00",0,13,84
"11493","24/04/2022 21:00",0,12.6,82
"11494","24/04/2022 22:00",0,12.5,81
"11495","24/04/2022 23:00",0,12.6,79
"11496","25/04/2022 00:00",0,12.4,78
"11497","25/04/2022 01:00",0,12,81
"11498","25/04/2022 02:00",0,11.8,81
"11499","25/04/2022 03:00",0,11.9,80
"11500","25/04/2022 04:00",0,11.8,81
"11501","25/04/2022 05:00",0,11.7,83
"11502","25/04/2022 06:00",0,11.7,82
"11503","25/04/2022 07:00",0,11.6,81
"11504","25/04/2022 08:00",0,11.9,80
"11505","25/04/2022 09:00",0,12.8,78
"11506","25/04/2022 10:00",0,13.8,73
"11507","25/04/2022 11:00",0,13.5,76
"11508","25/04/2022 12:00",0,14.1,77
"11509","25/04/2022 13:00",0,14.1,76
"11510","25/04/2022 14:00",0,13.5,85
"11511","25/04/2022 15:00",0,14.1,80
"11512","25/04/2022 16:00",0,14.1,75
"11513","25/04/2022 17:00",0,14,75
"11514","25/04/2022 18:00",0,14.1,76
"11515","25/04/2022 19:00",0,13.9,78
"11516","25/04/2022 20:00",0,14.2,78
"11517","25/04/2022 21:00",0,14.4,74
"11518","25/04/2022 22:00",0,14.7,70
"11519","25/04/2022 23:00",0,14.1,74
"11520","26/04/2022 00:00",0,14.1,74
"11521","26/04/2022 01:00",0,13.5,82
"11522","26/04/2022 02:00",0,14.7,70
"11523","26/04/2022 03:00",0.1,14.3,71
"11524","26/04/2022 04:00",0.2,13.8,76
"11525","26/04/2022 05:00",0,13.9,77
"11526","26/04/2022 06:00",0,14.2,75
"11527","26/04/2022 07:00",0,14.2,75
"11528","26/04/2022 08:00",0,14.7,73
"11529","26/04/2022 09:00",0,15.3,69
"11530","26/04/2022 10:00",0,16.4,65
"11531","26/04/2022 11:00",0.1,15.5,68
"11532","26/04/2022 12:00",0,14.7,78
"11533","26/04/2022 13:00",0,14.4,74
"11534","26/04/2022 14:00",0,14.7,71
"11535","26/04/2022 15:00",0,14.7,73
"11536","26/04/2022 16:00",0,13.7,85
"11537","26/04/2022 17:00",0,13.8,87
"11538","26/04/2022 18:00",0,14.4,85
"11539","26/04/2022 19:00",0,14.2,87
"11540","26/04/2022 20:00",0,14,89
"11541","26/04/2022 21:00",0,14.3,81
"11542","26/04/2022 22:00",0.5,13.6,86
"11543","26/04/2022 23:00",1.4,13.4,88
"11544","27/04/2022 00:00",0.1,13.6,87
"11545","27/04/2022 01:00",0,13.7,85
"11546","27/04/2022 02:00",0,13.8,83
"11547","27/04/2022 03:00",0.1,14.1,79
"11548","27/04/2022 04:00",0,13.8,77
"11549","27/04/2022 05:00",0.1,12.8,71
"11550","27/04/2022 06:00",0,12.9,69
"11551","27/04/2022 07:00",0,12.8,69
"11552","27/04/2022 08:00",0,13,65
"11553","27/04/2022 09:00",0,13.2,61
"11554","27/04/2022 10:00",0,14.1,57
"11555","27/04/2022 11:00",0,14.5,56
"11556","27/04/2022 12:00",0,15.5,54
"11557","27/04/2022 13:00",0,16.5,47
"11558","27/04/2022 14:00",0,17.7,39
"11559","27/04/2022 15:00",0,18.8,35
"11560","27/04/2022 16:00",0,19.2,34
"11561","27/04/2022 17:00",0,19.5,35
"11562","27/04/2022 18:00",0,18.1,45
"11563","27/04/2022 19:00",0,18.9,39
"11564","27/04/2022 20:00",0,17.9,43
"11565","27/04/2022 21:00",0,16.3,47
"11566","27/04/2022 22:00",0,15.2,53
"11567","27/04/2022 23:00",0,14.5,60
"11568","28/04/2022 00:00",0,14.2,59
"11569","28/04/2022 01:00",0,14.1,58
"11570","28/04/2022 02:00",0,14.1,56
"11571","28/04/2022 03:00",0,14.1,55
"11572","28/04/2022 04:00",0,13.5,57
"11573","28/04/2022 05:00",0,13.7,54
"11574","28/04/2022 06:00",0,13.1,54
"11575","28/04/2022 07:00",0,13.5,53
"11576","28/04/2022 08:00",0,14,57
"11577","28/04/2022 09:00",0,16.1,46
"11578","28/04/2022 10:00",0,17.4,32
"11579","28/04/2022 11:00",0,18,28
"11580","28/04/2022 12:00",0,18.7,27
"11581","28/04/2022 13:00",0,18.5,34
"11582","28/04/2022 14:00",0,19.2,34
"11583","28/04/2022 15:00",0,19.8,31
"11584","28/04/2022 16:00",0,20.3,30
"11585","28/04/2022 17:00",0,21.1,27
"11586","28/04/2022 18:00",0,20.8,27
"11587","28/04/2022 19:00",0,20.4,29
"11588","28/04/2022 20:00",0,19.4,31
"11589","28/04/2022 21:00",0,18.4,34
"11590","28/04/2022 22:00",0,17.8,34
"11591","28/04/2022 23:00",0,17.2,36
"11592","29/04/2022 00:00",0,16.9,38
"11593","29/04/2022 01:00",0,16.2,42
"11594","29/04/2022 02:00",0,16,43
"11595","29/04/2022 03:00",0,15.8,42
"11596","29/04/2022 04:00",0,15.4,43
"11597","29/04/2022 05:00",0,15.5,40
"11598","29/04/2022 06:00",0,15.4,38
"11599","29/04/2022 07:00",0,15.3,36
"11600","29/04/2022 08:00",0,14.7,41
"11601","29/04/2022 09:00",0,15.5,44
"11602","29/04/2022 10:00",0,17.4,35
"11603","29/04/2022 11:00",0,17.8,35
"11604","29/04/2022 12:00",0,18.4,35
"11605","29/04/2022 13:00",0,19.3,32
"11606","29/04/2022 14:00",0,20.4,27
"11607","29/04/2022 15:00",0,19.9,32
"11608","29/04/2022 16:00",0,20.3,30
"11609","29/04/2022 17:00",0,20.8,28
"11610","29/04/2022 18:00",0,21,27
"11611","29/04/2022 19:00",0,21.2,26
"11612","29/04/2022 20:00",0,20.4,27
"11613","29/04/2022 21:00",0,19.1,32
"11614","29/04/2022 22:00",0,17.5,38
"11615","29/04/2022 23:00",0,17.1,37
"11616","30/04/2022 00:00",0,16.7,37
"11617","30/04/2022 01:00",0,15.7,43
"11618","30/04/2022 02:00",0,15.7,41
"11619","30/04/2022 03:00",0,15.2,42
"11620","30/04/2022 04:00",0,15.4,41
"11621","30/04/2022 05:00",0,14.8,43
"11622","30/04/2022 06:00",0,15.2,41
"11623","30/04/2022 07:00",0,15.2,42
"11624","30/04/2022 08:00",0,16.2,41
"11625","30/04/2022 09:00",0,16.5,42
"11626","30/04/2022 10:00",0,18.9,33
"11627","30/04/2022 11:00",0,19.7,30
"11628","30/04/2022 12:00",0,16,62
"11629","30/04/2022 13:00",0,16.6,58
"11630","30/04/2022 14:00",0,16.6,60
"11631","30/04/2022 15:00",0,18.1,51
"11632","30/04/2022 16:00",0,16.9,63
"11633","30/04/2022 17:00",0,16.6,62
"11634","30/04/2022 18:00",0,17.1,53
"11635","30/04/2022 19:00",0,17.6,41
"11636","30/04/2022 20:00",0,18,36
"11637","30/04/2022 21:00",0,17.3,43
"11638","30/04/2022 22:00",0,17.4,39
"11639","30/04/2022 23:00",0,17,41
"11640","01/05/2022 00:00",0,17.3,36
"11641","01/05/2022 01:00",0,16.4,45
"11642","01/05/2022 02:00",0,17,38
"11643","01/05/2022 03:00",0,17.2,40
"11644","01/05/2022 04:00",0,16.9,43
"11645","01/05/2022 05:00",0,16.8,45
"11646","01/05/2022 06:00",0,16.6,46
"11647","01/05/2022 07:00",0,16.7,49
"11648","01/05/2022 08:00",0,17.4,49
"11649","01/05/2022 09:00",0,18.4,48
"11650","01/05/2022 10:00",0,19.2,48
"11651","01/05/2022 11:00",0,20.3,44
"11652","01/05/2022 12:00",0,19.8,37
"11653","01/05/2022 13:00",0.8,16.8,61
"11654","01/05/2022 14:00",0,16.6,60
"11655","01/05/2022 15:00",0.2,15.6,66
"11656","01/05/2022 16:00",0,16.8,61
"11657","01/05/2022 17:00",0.1,15.5,67
"11658","01/05/2022 18:00",3.9,13.7,78
"11659","01/05/2022 19:00",0,14.6,73
"11660","01/05/2022 20:00",0.1,15.5,63
"11661","01/05/2022 21:00",0,15.6,61
"11662","01/05/2022 22:00",0,15.7,59
"11663","01/05/2022 23:00",0,15.5,58
"11664","02/05/2022 00:00",0,15.3,59
"11665","02/05/2022 01:00",0,15.2,59
"11666","02/05/2022 02:00",0,15.2,57
"11667","02/05/2022 03:00",0,14.5,63
"11668","02/05/2022 04:00",0,14.5,67
"11669","02/05/2022 05:00",0,14.5,67
"11670","02/05/2022 06:00",0,14.4,66
"11671","02/05/2022 07:00",0,14.5,66
"11672","02/05/2022 08:00",0,15.3,64
"11673","02/05/2022 09:00",0,15.9,63
"11674","02/05/2022 10:00",0,17.1,59
"11675","02/05/2022 11:00",0,17.8,55
"11676","02/05/2022 12:00",0,18.1,54
"11677","02/05/2022 13:00",0,19.1,50
"11678","02/05/2022 14:00",0,20,46
"11679","02/05/2022 15:00",0,20.3,46
"11680","02/05/2022 16:00",0,20.4,45
"11681","02/05/2022 17:00",0,20.5,44
"11682","02/05/2022 18:00",0,21.2,40
"11683","02/05/2022 19:00",0,20.1,47
"11684","02/05/2022 20:00",0,19,44
"11685","02/05/2022 21:00",0,18.6,48
"11686","02/05/2022 22:00",0,18.2,50
"11687","02/05/2022 23:00",0,17.9,54
"11688","03/05/2022 00:00",0,17.6,52
"11689","03/05/2022 01:00",0,17.1,55
"11690","03/05/2022 02:00",0,17.3,54
"11691","03/05/2022 03:00",0,17.4,52
"11692","03/05/2022 04:00",0,17,53
"11693","03/05/2022 05:00",0,16.8,55
"11694","03/05/2022 06:00",0,16.6,53
"11695","03/05/2022 07:00",0,16.6,51
"11696","03/05/2022 08:00",0,17.2,49
"11697","03/05/2022 09:00",0,18.3,46
"11698","03/05/2022 10:00",0,19.8,42
"11699","03/05/2022 11:00",0,17.8,55
"11700","03/05/2022 12:00",0,16.3,71
"11701","03/05/2022 13:00",0,17.2,64
"11702","03/05/2022 14:00",0,18.8,58
"11703","03/05/2022 15:00",0,19.1,50
"11704","03/05/2022 16:00",0,18.9,56
"11705","03/05/2022 17:00",0,18.9,50
"11706","03/05/2022 18:00",0,19.2,49
"11707","03/05/2022 19:00",0,18.9,47
"11708","03/05/2022 20:00",0,19.1,40
"11709","03/05/2022 21:00",0,18.4,46
"11710","03/05/2022 22:00",0,17.9,46
"11711","03/05/2022 23:00",0,17.1,48
"11712","04/05/2022 00:00",0,16.7,48
"11713","04/05/2022 01:00",0,16,50
"11714","04/05/2022 02:00",0,14.9,66
"11715","04/05/2022 03:00",0,15,51
"11716","04/05/2022 04:00",0,14.9,52
"11717","04/05/2022 05:00",0,14.2,58
"11718","04/05/2022 06:00",0,14.3,55
"11719","04/05/2022 07:00",0,14.7,60
"11720","04/05/2022 08:00",0,14.5,67
"11721","04/05/2022 09:00",0,15.2,70
"11722","04/05/2022 10:00",0,16,69
"11723","04/05/2022 11:00",0,16.3,63
"11724","04/05/2022 12:00",0,17,65
"11725","04/05/2022 13:00",0,16.8,75
"11726","04/05/2022 14:00",0,17.1,78
"11727","04/05/2022 15:00",0,17.1,80
"11728","04/05/2022 16:00",0,17.2,78
"11729","04/05/2022 17:00",0,17.2,77
"11730","04/05/2022 18:00",0,17.6,66
"11731","04/05/2022 19:00",0,18.1,53
"11732","04/05/2022 20:00",0,17.2,68
"11733","04/05/2022 21:00",0,17.1,63
"11734","04/05/2022 22:00",0,16.9,59
"11735","04/05/2022 23:00",0,16.7,58
"11736","05/05/2022 00:00",0,16.1,63
"11737","05/05/2022 01:00",0,16,59
"11738","05/05/2022 02:00",0,15.4,66
"11739","05/05/2022 03:00",0,15.8,57
"11740","05/05/2022 04:00",0,15.4,57
"11741","05/05/2022 05:00",0,14.9,60
"11742","05/05/2022 06:00",0,14.2,64
"11743","05/05/2022 07:00",0,15.4,64
"11744","05/05/2022 08:00",0,15.7,58
"11745","05/05/2022 09:00",0,15.7,62
"11746","05/05/2022 10:00",0,15.9,71
"11747","05/05/2022 11:00",0,16.1,73
"11748","05/05/2022 12:00",0,16.7,71
"11749","05/05/2022 13:00",0,17.2,69
"11750","05/05/2022 14:00",0,17.1,72
"11751","05/05/2022 15:00",0,17.1,68
"11752","05/05/2022 16:00",0,16.8,68
"11753","05/05/2022 17:00",0,16.8,72
"11754","05/05/2022 18:00",0,16.8,74
"11755","05/05/2022 19:00",0,16.5,75
"11756","05/05/2022 20:00",0,16.7,73
"11757","05/05/2022 21:00",0,16.7,68
"11758","05/05/2022 22:00",0,16.2,76
"11759","05/05/2022 23:00",0,16.2,74
"11760","06/05/2022 00:00",0,16.2,74
"11761","06/05/2022 01:00",0,15.7,77
"11762","06/05/2022 02:00",0,15.7,79
"11763","06/05/2022 03:00",0.5,14.5,86
"11764","06/05/2022 04:00",0.6,14.5,88
"11765","06/05/2022 05:00",0.3,14.4,90
"11766","06/05/2022 06:00",0.7,14,90
"11767","06/05/2022 07:00",0.8,14.2,89
"11768","06/05/2022 08:00",0.5,14.8,85
"11769","06/05/2022 09:00",0,15.3,80
"11770","06/05/2022 10:00",0,15.9,77
"11771","06/05/2022 11:00",0,16.7,74
"11772","06/05/2022 12:00",0,16.9,71
"11773","06/05/2022 13:00",0,17.3,70
"11774","06/05/2022 14:00",0,15.8,82
"11775","06/05/2022 15:00",0.1,15.9,82
"11776","06/05/2022 16:00",0,15.8,83
"11777","06/05/2022 17:00",0,17,77
"11778","06/05/2022 18:00",0,16.2,78
"11779","06/05/2022 19:00",0,15.5,86
"11780","06/05/2022 20:00",0,15.5,81
"11781","06/05/2022 21:00",0,15.3,82
"11782","06/05/2022 22:00",0,14.9,88
"11783","06/05/2022 23:00",0,14.8,88
"11784","07/05/2022 00:00",0,14.9,88
"11785","07/05/2022 01:00",0,14.6,88
"11786","07/05/2022 02:00",0,14.4,89
"11787","07/05/2022 03:00",0.1,14.3,91
"11788","07/05/2022 04:00",0.2,14.1,92
"11789","07/05/2022 05:00",0.1,14.3,93
"11790","07/05/2022 06:00",0.1,14.5,91
"11791","07/05/2022 07:00",0,14.7,88
"11792","07/05/2022 08:00",0,15.3,85
"11793","07/05/2022 09:00",0,16.3,77
"11794","07/05/2022 10:00",0,16.6,73
"11795","07/05/2022 11:00",0,17.5,71
"11796","07/05/2022 12:00",0.1,18.5,68
"11797","07/05/2022 13:00",0,17.6,74
"11798","07/05/2022 14:00",0.1,16.9,79
"11799","07/05/2022 15:00",0,17,79
"11800","07/05/2022 16:00",0.6,17.5,78
"11801","07/05/2022 17:00",0,18.9,68
"11802","07/05/2022 18:00",0,18.7,67
"11803","07/05/2022 19:00",0,18.7,64
"11804","07/05/2022 20:00",0,18.2,65
"11805","07/05/2022 21:00",0,17.8,67
"11806","07/05/2022 22:00",0,17.5,69
"11807","07/05/2022 23:00",0,17.6,69
"11808","08/05/2022 00:00",0,17.3,72
"11809","08/05/2022 01:00",0,17.7,69
"11810","08/05/2022 02:00",0,17.9,68
"11811","08/05/2022 03:00",0,17.9,67
"11812","08/05/2022 04:00",0,17.6,68
"11813","08/05/2022 05:00",0.2,15.6,72
"11814","08/05/2022 06:00",0,16.4,69
"11815","08/05/2022 07:00",0,16.9,69
"11816","08/05/2022 08:00",0,17.3,68
"11817","08/05/2022 09:00",0,17.9,67
"11818","08/05/2022 10:00",0,18.8,63
"11819","08/05/2022 11:00",0,19.3,60
"11820","08/05/2022 12:00",0,21,47
"11821","08/05/2022 13:00",0,21,47
"11822","08/05/2022 14:00",0,22.1,40
"11823","08/05/2022 15:00",0,22.6,37
"11824","08/05/2022 16:00",0,22,39
"11825","08/05/2022 17:00",0,21.7,44
"11826","08/05/2022 18:00",0,21.7,46
"11827","08/05/2022 19:00",0,21.3,47
"11828","08/05/2022 20:00",0,20.5,50
"11829","08/05/2022 21:00",0,19.9,53
"11830","08/05/2022 22:00",0,19.4,55
"11831","08/05/2022 23:00",0,18.8,57
"11832","09/05/2022 00:00",0,18.7,57
"11833","09/05/2022 01:00",0,18.4,58
"11834","09/05/2022 02:00",0,18.1,58
"11835","09/05/2022 03:00",0,18.6,55
"11836","09/05/2022 04:00",0,18.1,55
"11837","09/05/2022 05:00",0,18.4,54
"11838","09/05/2022 06:00",0,18.4,55
"11839","09/05/2022 07:00",0,18.6,54
"11840","09/05/2022 08:00",0,19,54
"11841","09/05/2022 09:00",0,19.5,53
"11842","09/05/2022 10:00",0,20.8,51
"11843","09/05/2022 11:00",0,21.4,49
"11844","09/05/2022 12:00",0,22.7,46
"11845","09/05/2022 13:00",0,22.5,46
"11846","09/05/2022 14:00",0,22.8,43
"11847","09/05/2022 15:00",0,22.1,47
"11848","09/05/2022 16:00",0.1,21.6,48
"11849","09/05/2022 17:00",0,21.9,53
"11850","09/05/2022 18:00",0,21.5,46
"11851","09/05/2022 19:00",0,20.9,53
"11852","09/05/2022 20:00",0,19.7,65
"11853","09/05/2022 21:00",0,18.4,67
"11854","09/05/2022 22:00",0,20.6,70
"11855","09/05/2022 23:00",0,17.4,73
"11856","10/05/2022 00:00",0,19.9,54
"11857","10/05/2022 01:00",0,16.7,71
"11858","10/05/2022 02:00",0,17.4,73
"11859","10/05/2022 03:00",0,19.2,60
"11860","10/05/2022 04:00",0,18.8,59
"11861","10/05/2022 05:00",0,18.8,58
"11862","10/05/2022 06:00",0,18.5,58
"11863","10/05/2022 07:00",0,18.6,58
"11864","10/05/2022 08:00",0,18.2,61
"11865","10/05/2022 09:00",0,18.5,63
"11866","10/05/2022 10:00",0,17.5,69
"11867","10/05/2022 11:00",0,18.3,75
"11868","10/05/2022 12:00",0,19.7,68
"11869","10/05/2022 13:00",0,21.2,60
"11870","10/05/2022 14:00",0,20.9,62
"11871","10/05/2022 15:00",0,20.5,65
"11872","10/05/2022 16:00",0,20.6,66
"11873","10/05/2022 17:00",0,20.6,63
"11874","10/05/2022 18:00",0,20.3,64
"11875","10/05/2022 19:00",0,20.6,56
"11876","10/05/2022 20:00",0,21.6,45
"11877","10/05/2022 21:00",0,20.9,52
"11878","10/05/2022 22:00",0,20.7,51
"11879","10/05/2022 23:00",0,20.4,52
"11880","11/05/2022 00:00",0,19.3,58
"11881","11/05/2022 01:00",0,19.4,55
"11882","11/05/2022 02:00",0,17.1,74
"11883","11/05/2022 03:00",0,16.9,77
"11884","11/05/2022 04:00",0,17.2,78
"11885","11/05/2022 05:00",0,17.1,73
"11886","11/05/2022 06:00",0,16.4,73
"11887","11/05/2022 07:00",0,17.2,74
"11888","11/05/2022 08:00",0,17.5,72
"11889","11/05/2022 09:00",0,17.1,74
"11890","11/05/2022 10:00",0,17.7,79
"11891","11/05/2022 11:00",0,18.4,79
"11892","11/05/2022 12:00",0,19.8,77
"11893","11/05/2022 13:00",0,18.8,81
"11894","11/05/2022 14:00",0,20.3,73
"11895","11/05/2022 15:00",0,21.5,69
"11896","11/05/2022 16:00",0,21.4,63
"11897","11/05/2022 17:00",0,21.5,62
"11898","11/05/2022 18:00",0,21.8,58
"11899","11/05/2022 19:00",0,22.1,52
"11900","11/05/2022 20:00",0,22.5,46
"11901","11/05/2022 21:00",0,22.1,47
"11902","11/05/2022 22:00",0,21.3,57
"11903","11/05/2022 23:00",0,19.9,64
"11904","12/05/2022 00:00",0,18.6,74
"11905","12/05/2022 01:00",0,18.7,67
"11906","12/05/2022 02:00",0,18.4,65
"11907","12/05/2022 03:00",0,18.7,60
"11908","12/05/2022 04:00",0,17.8,65
"11909","12/05/2022 05:00",0,18.8,60
"11910","12/05/2022 06:00",0,18.2,63
"11911","12/05/2022 07:00",0,17.5,74
"11912","12/05/2022 08:00",0,19.7,60
"11913","12/05/2022 09:00",0,19,68
"11914","12/05/2022 10:00",0,18.8,78
"11915","12/05/2022 11:00",0,19.1,75
"11916","12/05/2022 12:00",0,19.1,79
"11917","12/05/2022 13:00",0,19,83
"11918","12/05/2022 14:00",0,19,85
"11919","12/05/2022 15:00",0,18.9,84
"11920","12/05/2022 16:00",0,19.4,79
"11921","12/05/2022 17:00",0,20.3,69
"11922","12/05/2022 18:00",0,20.1,69
"11923","12/05/2022 19:00",0,19.9,75
"11924","12/05/2022 20:00",0,19.2,79
"11925","12/05/2022 21:00",0,19.2,80
"11926","12/05/2022 22:00",0,21,77
"11927","12/05/2022 23:00",0,19.7,72
"11928","13/05/2022 00:00",0,18.8,81
"11929","13/05/2022 01:00",0,19.1,78
"11930","13/05/2022 02:00",0,18.9,78
"11931","13/05/2022 03:00",0,18.9,73
"11932","13/05/2022 04:00",0,18.8,74
"11933","13/05/2022 05:00",0,18.1,72
"11934","13/05/2022 06:00",0,18.6,67
"11935","13/05/2022 07:00",0,19,64
"11936","13/05/2022 08:00",0,18.7,66
"11937","13/05/2022 09:00",0,18.7,67
"11938","13/05/2022 10:00",0,19.2,78
"11939","13/05/2022 11:00",0,19.7,77
"11940","13/05/2022 12:00",0,19.8,76
"11941","13/05/2022 13:00",0,19.7,77
"11942","13/05/2022 14:00",0,19.8,75
"11943","13/05/2022 15:00",0,19.9,78
"11944","13/05/2022 16:00",0,20.1,79
"11945","13/05/2022 17:00",0,20,81
"11946","13/05/2022 18:00",0,20.1,82
"11947","13/05/2022 19:00",0,20,80
"11948","13/05/2022 20:00",0,19.9,82
"11949","13/05/2022 21:00",0,22.1,71
"11950","13/05/2022 22:00",0,22.1,64
"11951","13/05/2022 23:00",0,22.2,61
"11952","14/05/2022 00:00",0,20,76
"11953","14/05/2022 01:00",0,19.4,80
"11954","14/05/2022 02:00",0,20.6,71
"11955","14/05/2022 03:00",0,19.4,78
"11956","14/05/2022 04:00",0,19.9,81
"11957","14/05/2022 05:00",0,19.3,80
"11958","14/05/2022 06:00",0,18.6,83
"11959","14/05/2022 07:00",0,19.6,84
"11960","14/05/2022 08:00",0,23.1,63
"11961","14/05/2022 09:00",0,24.2,47
"11962","14/05/2022 10:00",0,24.7,48
"11963","14/05/2022 11:00",0,26,42
"11964","14/05/2022 12:00",0,27.2,36
"11965","14/05/2022 13:00",0,21.4,73
"11966","14/05/2022 14:00",0,23.1,60
"11967","14/05/2022 15:00",0,23.1,61
"11968","14/05/2022 16:00",0,22.6,62
"11969","14/05/2022 17:00",0,23.5,61
"11970","14/05/2022 18:00",0,24.2,52
"11971","14/05/2022 19:00",0,22.6,66
"11972","14/05/2022 20:00",0,24.1,52
"11973","14/05/2022 21:00",0,23.5,56
"11974","14/05/2022 22:00",0,22.2,64
"11975","14/05/2022 23:00",0,22.9,57
"11976","15/05/2022 00:00",0,22.9,52
"11977","15/05/2022 01:00",0,22.1,55
"11978","15/05/2022 02:00",0,22,53
"11979","15/05/2022 03:00",0,21.7,52
"11980","15/05/2022 04:00",0,21.3,56
"11981","15/05/2022 05:00",0,20.7,62
"11982","15/05/2022 06:00",0,21,55
"11983","15/05/2022 07:00",0,21.8,56
"11984","15/05/2022 08:00",0,22.6,52
"11985","15/05/2022 09:00",0,21.5,62
"11986","15/05/2022 10:00",0,21.2,72
"11987","15/05/2022 11:00",0,21.4,75
"11988","15/05/2022 12:00",0,23,68
"11989","15/05/2022 13:00",0,23,68
"11990","15/05/2022 14:00",0,22.7,70
"11991","15/05/2022 15:00",0,23.2,69
"11992","15/05/2022 16:00",0,23.3,68
"11993","15/05/2022 17:00",0,24.3,61
"11994","15/05/2022 18:00",0,24.6,57
"11995","15/05/2022 19:00",0,23.3,62
"11996","15/05/2022 20:00",0,23.4,58
"11997","15/05/2022 21:00",0,23.1,59
"11998","15/05/2022 22:00",0,23.6,55
"11999","15/05/2022 23:00",0,23.1,55
"12000","16/05/2022 00:00",0,22,66
"12001","16/05/2022 01:00",0,21.4,66
"12002","16/05/2022 02:00",0,20.5,69
"12003","16/05/2022 03:00",0,20.2,67
"12004","16/05/2022 04:00",0,20.2,63
"12005","16/05/2022 05:00",0,20.2,62
"12006","16/05/2022 06:00",0,19.7,67
"12007","16/05/2022 07:00",0,20.4,70
"12008","16/05/2022 08:00",0,22,62
"12009","16/05/2022 09:00",0,20.7,73
"12010","16/05/2022 10:00",0,21.1,75
"12011","16/05/2022 11:00",0,21.4,75
"12012","16/05/2022 12:00",0,21.4,75
"12013","16/05/2022 13:00",0,21.5,75
"12014","16/05/2022 14:00",0,21.8,70
"12015","16/05/2022 15:00",0,22.4,64
"12016","16/05/2022 16:00",0,22.9,61
"12017","16/05/2022 17:00",0,22.5,70
"12018","16/05/2022 18:00",0,22.1,76
"12019","16/05/2022 19:00",0,22.4,75
"12020","16/05/2022 20:00",0,22.4,74
"12021","16/05/2022 21:00",0,22.2,72
"12022","16/05/2022 22:00",0,22.4,69
"12023","16/05/2022 23:00",0.1,21.6,68
