datetime,dma_A,dma_B,dma_C,dma_D,dma_E,dma_F,dma_G,dma_H,dma_I,dma_J
24/01/2022 21:00,5.8975,8.71,3.945,38.815,83.725,11.88,27.2325,23.2025,17.77,24.37
24/01/2022 22:00,4.445,7.8725,3.2625,34.115,70.4775,10.72,23.3675,19.4325,18.2825,25.035
24/01/2022 23:00,4.58,7.6325,3.0775,31.5725,66.155,10.9375,21.7225,17.8275,17.2225,22.4375
25/01/2022 00:00,3.85,7.1825,2.8725,26.315,58.825,9.7,18.99,16.2575,15.1375,19.4325
25/01/2022 01:00,3.9,6.955,2.6275,24.0175,53.4375,9.405,17.185,13.1375,15.605,19.315
25/01/2022 02:00,15.07,6.855,2.56,22.4175,51.96,8.3325,17.115,13.025,15.2675,19.24664924
25/01/2022 03:00,3.7025,6.9475,2.5775,20.6275,51.93,9.1925,17.16,11.87,14.99,18.3525
25/01/2022 04:00,2.66,7.075,2.575,26.3925,52.05,9.04,16.5025,12.4125,15.41,18.955
25/01/2022 05:00,3.405,7.175,2.8075,27.5175,54.27,9.4325,18.085,14.0075,15.525,19.86
25/01/2022 06:00,5.2675,8.225,3.715,34.3575,68.5725,10.2475,22.6225,17.805,16.52,22.9675
25/01/2022 07:00,8.055,9.37,5.07,43.745,96.3275,11.62,30.7425,26.07,18.7525,27.255
25/01/2022 08:00,8.415,9.59,4.8875,41.7875,99.18,12.1925,32.41,29.405,23.74,30.9275
25/01/2022 09:00,9.05,9.4525,4.86,40.685,94.7,14.0575,29.8675,27.91,21.7275,32.5325
25/01/2022 10:00,8.9475,8.9975,4.56,37.59,88.0025,13.025,29.0725,28.2775,21.855,30.0925
25/01/2022 11:00,8.635,8.9425,4.2525,34.415,84.045,11.1375,25.6575,26.245,21.8925,30.46
25/01/2022 12:00,8.995,8.6425,4.365,32.225,84.27,10.6675,26.3425,26.535,20.4025,28.1325
25/01/2022 13:00,9.29,8.7825,4.18,39.3225,86.0975,13.6,27.385,27.9775,22.4625,30.7725
25/01/2022 14:00,8.455,8.5175,4.1525,40.6275,81.4975,10.9625,25.62,25.8025,22.7,28.995
25/01/2022 15:00,6.9675,8.4075,3.99,34.5275,77.5525,11.1,22.7775,23.9375,23.4375,31.355
25/01/2022 16:00,6.765,8.4425,3.665,31.305,76.355,10.9925,24.4775,23.135,21.19,29.935
25/01/2022 17:00,6.2175,8.3925,3.805,33.1225,79.735,11.19,24.435,24.5975,19.4825,27.0575
25/01/2022 18:00,6.6125,8.8025,3.82,34.2,84.695,11.855,24.81,24.2525,21.1675,27.835
25/01/2022 19:00,7.1925,8.98,4.42,37.855,89.005,12.045,28.135,24.1725,21.515,29.6175
25/01/2022 20:00,6.715,8.925,4.595,41.08,90.905,11.7475,29.2275,25.13,21.3725,27.8275
25/01/2022 21:00,6.0125,8.795,3.685,37.6075,82.9975,11.1875,26.81,20.9625,16.44,23.8
25/01/2022 22:00,5.525,8.2575,3.27,35.0025,74.16,10.05,24.62,18.6775,19.6625,25.66
25/01/2022 23:00,5.3,7.6225,2.8175,30.1025,66.3175,10.4825,21.78,17.91,20.2425,24.6125
26/01/2022 00:00,4.49,7.195,2.54,29.115,58.9225,9.765,18.9375,15.3975,17.9675,21.535
26/01/2022 01:00,4.38,6.91,2.365,23.875,53.54,9.365,17.035,12.3225,16.91,20.2875
26/01/2022 02:00,4.2825,6.8,2.25,20.1475,51.5175,9.385,16.7275,12.375,16.105,19.87
26/01/2022 03:00,4.24,6.7525,2.23,21.2775,51.56,9.37,16.59,11.845,16.015,19.2675
26/01/2022 04:00,4.185,6.875,2.285,27.1525,52.4375,9.4025,16.625,12.2275,15.7275,19.9875
26/01/2022 05:00,4.5675,7.1275,2.4525,29.41,55.0975,10.0275,17.5675,13.0775,15.4075,20.2825
26/01/2022 06:00,6.5675,8.0125,3.63,34.415,68.9075,10.765,23.2625,17.4125,16.8375,23.7575
26/01/2022 07:00,8.8525,9.6825,4.6125,42.7425,97.1375,12.6225,30.775,25.9975,19.6575,28.915
26/01/2022 08:00,8.8725,9.3425,4.6,41.3375,99.0125,11.4425,32.4,29.1925,20.4175,32.2625
26/01/2022 09:00,7.1725,9.2875,4.39,39.4075,94.3,11.755,29.4,30.9625,22.05,32.1875
26/01/2022 10:00,8.6475,8.5825,4.13,36.17,87.9325,16.3525,29.675,28.4025,23.2825,32.995
26/01/2022 11:00,8.9125,8.46,3.915,35.2725,83.0375,11.8,26.675,27.4525,23.375,31.3775
26/01/2022 12:00,8.3725,8.5825,4.0675,38.6425,82.745,9.91,25.83,26.9475,20.3075,29.69
26/01/2022 13:00,8.3675,8.915,4.1125,38.99,84.855,9.975,26.5925,28.2325,20.1575,27.87
26/01/2022 14:00,7.945,8.6475,3.605,34.5675,80.405,10.31,26.065,25.305,23.79,30.865
26/01/2022 15:00,8.0425,8.425,3.6825,34.8725,76.75382429,10.1225,24.46,25.26,22.6175,28.8125
26/01/2022 16:00,7.6675,8.25,3.32,35.2125,76.7625,9.53,24.04,24.315,23.2125,28.69
26/01/2022 17:00,7.8725,8.3125,3.785,32.8325,78.105,10.22,23.6475,24.4475,21.395,28.615
26/01/2022 18:00,7.855,8.7775,4.1725,37.3925,83.48,10.1875,27.15,25.265,18.48,24.94
26/01/2022 19:00,7.8075,8.9225,4.0725,38.75,88.4675,13.1175,29.065,25.43,17.6525,26.0675
26/01/2022 20:00,8.395,9.17,4.3,38.555,91.1925,10.7225,30.335,24.4325,17.66,26.575
26/01/2022 21:00,7.2275,8.6225,4.215,37.0475,82.5025,11.185,26.0425,23.175,17.4525,25.175
26/01/2022 22:00,5.35,7.85,3.435,33.7275,72.03,10.0425,23.365,20.01,18.395,25.3625
26/01/2022 23:00,3.8275,7.32,2.86,30.0575,65.115,8.69,22.32,17.87,16.015,20.79
27/01/2022 00:00,3.6075,7.1925,2.615,25.6925,58.8125,8.415,19.1775,15.4825,15.6675,20.31
27/01/2022 01:00,3.7625,6.935,2.33,22.1625,53.21,7.975,17.18,13.59,15.06,18.9275
27/01/2022 02:00,4.495,6.8375,2.2325,20.9675,52.1,7.8925,16.6075,11.81,15.1675,19.255
27/01/2022 03:00,4.3775,7.075,2.2675,23.19,51.5375,8.1025,16.3925,12.3425,15.6325,19.455
27/01/2022 04:00,4.805,6.865,2.28,23.9625,52.495,8.19,17.2775,12.8025,14.7975,18.7325
27/01/2022 05:00,5.0625,7.4475,2.4325,26.6,54.9025,8.6225,17.55,14.0225,15.2875,19.73
27/01/2022 06:00,6.2375,8.15,3.505,35.89,68.0175,9.865,22.57,17.31,17.85,24.2225
27/01/2022 07:00,8.665,9.3775,4.695,43.4475,94.52,11.4325,31.4775,26.9225,20.8175,29.385
27/01/2022 08:00,8.57,9.615,4.355,41.105,98.3175,10.0125,33.245,29.805,22.67,30.91
27/01/2022 09:00,8.68,9.315,4.2475,38.1525,93.13,11.32,32.1275,29.635,19.6425,28.985
27/01/2022 10:00,8.56,8.68,4.0225,36.8675,87.645,7.7475,26.8975,28.855,21.755,30.5025
27/01/2022 11:00,9.035,8.3325,3.7725,35.92,83.1525,9.1425,25.56,28.0625,21.92,30.41
27/01/2022 12:00,7.835,8.74,3.99,35.85,83.37,10.3475,25.345,26.945,20.0675,28.1175
27/01/2022 13:00,8.535,8.23,3.9675,41.23,84.805,10.8125,26.225,27.0175,20.8575,29.01
27/01/2022 14:00,8.3475,8.3075,3.6325,37.1575,80.41,10.215,25.2375,25.5425,20.0075,28.0975
27/01/2022 15:00,7.83,8.1,3.4175,35.885,76.5025,8.58,24.425,24.2,22.38,26.3525
27/01/2022 16:00,7.0825,8.31,3.4725,35.9825,76.6725,9.3875,23.6375,23.8125,20.16,27.005
27/01/2022 17:00,7.1825,8.4275,3.845,32.765,80.12,10.465,24.49,23.94,20.115,27.8725
27/01/2022 18:00,6.7075,8.415,4.16,33.82,84.0275,10.3875,25.6825,25.3825,19.2675,27.215
27/01/2022 19:00,8.04,9.07,4.38510857,37.985,88.79,11.5325,29.195,24.43,18.5375,26.6925
27/01/2022 20:00,7.8475,9.4275,4.1675,43.8325,88.58,12.0025,29.66,24.0975,16.8925,24.89
27/01/2022 21:00,6.2925,8.625,3.9725,37.565,82.2475,9.0475,25.35,21.395,17.42,23.9375
27/01/2022 22:00,5.5675,7.8175,3.3575,32.51,72.05,9.26,23.06,19.3425,17.5475,23.4225
27/01/2022 23:00,5.135,7.63,2.9325,31.5325,67.655,8.2175,22.01,17.0125,17.25,21.7125
28/01/2022 00:00,5.6975,7.35,2.745,28.5925,58.6,8.025,19.54,15.04,17.075,20.9425
28/01/2022 01:00,4.745,6.875,2.41,26.76,53.8825,8.0575,17.015,13.245,15.0825,18.885
28/01/2022 02:00,4.855,6.7875,2.24,21.2925,51.9125,7.8175,16.64,11.985,15.575,19.08
28/01/2022 03:00,5.6375,6.69,2.2175,20.08,52.2,8.315,16.2125,12.0725,15.2675,18.7425
28/01/2022 04:00,4.795,6.805,2.2225,24.8,52.44,7.515,17.0275,12.38,15.1675,19.0875
28/01/2022 05:00,3.77,7.0275,2.4625,28.9975,55.2375,8.7425,17.77,13.475,15.6625,20.4625
28/01/2022 06:00,5.22,8.215,3.335,34.1575,69.03,9.395,22.92,17.0375,18.11,24.7375
28/01/2022 07:00,8.3675,9.4725,4.655,41.955,93.0575,10.4725,29.8725,25.76,19.7625,28.2525
28/01/2022 08:00,7.9025,9.385,4.6625,41.885,99.6325,11.3475,31.5875,29.465,22.8925,31.9775
28/01/2022 09:00,7.7375,9.255,4.355,40.86,95.0525,9.51,31.84,29.2575,20.73,31.3675
28/01/2022 10:00,7.91,8.845,4.3825,34.8325,89.265,9.1775,29.0125,27.745,22.3375,32.2975
28/01/2022 11:00,8.1825,8.2,4.06,35.1725,84.455,10.8775,26.8575,27.0725,21.0375,30.275
28/01/2022 12:00,8.0675,8.38,3.915,40.415,85.3825,11.5725,26.285,27.8175,21.4175,30.7775
28/01/2022 13:00,9.1875,8.875,4.17,38.9125,85.1425,9.7775,27.1675,26.93,24.3875,31.3175
28/01/2022 14:00,8.795,8.7075,3.92,37.3,83.305,10.895,26.0075,24.3725,22.4975,29.7525
28/01/2022 15:00,8.3075,8.755,3.6675,37.63,82.86,9.46,25.1425,23.96,20.66,28.705
28/01/2022 16:00,8.0725,8.4125,3.8375,35.6475,80.0675,11.1175,25.17,23.21,18.6075,26.5275
28/01/2022 17:00,7.595,8.4675,3.835,35.235,81.0525,9.2875,25.705,23.7175,18.46,26.1025
28/01/2022 18:00,7.465,8.385,3.9025,37.7475,84.115,10.6175,26.7375,24.39,17.4825,25.1225
28/01/2022 19:00,6.695,8.82,3.9375,38.6075,86.8475,11.3025,27.345,25.04,17.435,25.41
28/01/2022 20:00,6.2475,8.88,4.3625,39.135,84.4475,11.55,27.66,24.555,17.63,26.16
28/01/2022 21:00,5.495,8.5975,3.8425,37.3025,77.59,9.3075,25.7125,22.545,17.86,25.4625
28/01/2022 22:00,4.5775,7.8675,3.325,31.7575,70.515,8.8275,23.965,18.8825,16.2325,23.1325
28/01/2022 23:00,3.71,7.4625,3.04,30.4375,66.34,8.9925,22.2575,17.8825,14.81,20.3275
29/01/2022 00:00,3.2475,7.0925,2.595,27.3925,59.5825,8.52,19.175,15.7525,14.91,19.315
29/01/2022 01:00,3.7725,6.9625,2.475,26.61,55.0375,8.1175,18.07,13.9425,14.7175,19.0725
29/01/2022 02:00,5.6575,6.835,2.38,21.5175,52.685,8.4775,17.4425,12.7575,15.475,19.8325
29/01/2022 03:00,5.3975,6.95,2.2825,22.28,52.22,8.765,17.0875,12.435,16.4875,20.3925
29/01/2022 04:00,4.745,6.8275,2.3,24,52.0525,8.4675,16.6925,12.3925,14.6125,18.6475
29/01/2022 05:00,4.7525,7.34,2.46,29.345,53.8325,8.975,17.07,13.4375,14.6575,19.3225
29/01/2022 06:00,5.53,7.4325,2.7275,31.5625,59.515,9.25,19.355,15.025,15.29,20.8175
29/01/2022 07:00,7.5575,8.29,3.5525,35.9125,73.2275,10.64,25.01,19.7175,16.565,24.1675
29/01/2022 08:00,8.4725,9.5325,5,43.8375,92.3875,12.59,31.0475,25.77,17.65,26.365
29/01/2022 09:00,8.83,10.3025,5.265,44.4775,103.5175,11.7975,34.805,30.7525,18.4875,27.7275
29/01/2022 10:00,7.995,9.74,5.2475,42.3625,100.3625,10.845,32.7075,28.965,17.565,25.81
29/01/2022 11:00,7.6325,9.1075,4.9425,37.495,94.5775,9.9775,29.8525,28.3275,18.41,26.6125
29/01/2022 12:00,7.7125,9.4725,4.645,38.9125,91.015,12.0525,30.3,27.0525,18.42,26.325
29/01/2022 13:00,7.0725,9.8525,4.695,44.18,90.13,10.8325,30.415,25.6825,17.9525,25.6525
29/01/2022 14:00,7.08,9.06,4.355,39.6175,85.9625,10.055,28.235,24.395,18.37,23.89
29/01/2022 15:00,6.8675,8.835,4.0125,38.27,81.6775,11.1325,25.62,23.2325,18.09,26.63
29/01/2022 16:00,5.9125,8.4575,3.9275,37.3625,79.7275,9.7475,27.2025,22.865,16.585,23.5275
29/01/2022 17:00,5.9475,9.0975,3.8725,38.5725,82.375,10.375,26.72,23.89,15.8575,23.03
29/01/2022 18:00,7.4575,8.83,4.0675,35.985,83.205,9.73,28.5275,23.545,16.21,22.94
29/01/2022 19:00,7.095,9.015,4.12,36.4625,85.3525,11.16,27.1475,23.7425,16.74,23.4075
29/01/2022 20:00,6.9675,8.6925,3.9075,40.075,80.7225,9.705,27.9675,23.185,15.245,22.4325
29/01/2022 21:00,6.3825,8.4875,3.3925,31.885,75.9725,8.7875,24.4575,21.2725,15.5,22.1525
29/01/2022 22:00,5.5625,7.8075,3.2025,32.7775,68.965,9.475,23.1975,19.5575,15.315,21.2025
29/01/2022 23:00,4.91,7.4875,2.9225,31.8125,66.0175,8.495,22.315,18.225,15.85,20.9425
30/01/2022 00:00,4.9925,7.455,2.6375,29.555,60.1,8.9225,20.26,17.56,14.885,19.875
30/01/2022 01:00,4.985,6.94,2.435,26.105,55.76,8.4675,17.66,18.01,14.1375,18.29
30/01/2022 02:00,4.6275,6.8025,2.2575,25.8925,52.5525,7.055,17.575,20.28670093,15.235,19.61
30/01/2022 03:00,3.9225,6.7525,2.275,20.1625,52.4775,7.66,16.9325,19.81630758,14.57,18.4225
30/01/2022 04:00,3.0975,6.78,2.2925,22.015,52.4375,7.905,16.515,19.14720401,15.0825,18.44
30/01/2022 05:00,3.8025,6.9575,2.37,24.35,53.205,7.835,17.6925,18.94697832,14.415,18.6325
30/01/2022 06:00,4.33,7.105,2.6425,27.26,56.1825,9.1075,19.0525,18.91426502,14.725,19.655
30/01/2022 07:00,5.72,8.015,3.3625,35.53,67.9225,8.845,21.4875,21.94905157,15.405,21.9575
30/01/2022 08:00,9.0875,9.1825,4.4875,41.8025,88.2075,11.4575,28.315,22.09337509,15.95,24.235
30/01/2022 09:00,11.2475,10.51,5.1575,48.335,103.2925,12.315,33.51,22.57402979,17.11,26.7325
30/01/2022 10:00,9.96,10.4225,5.325,47.5,105.7425,13.1575,34.5725,22.85659906,16.4975,26.17
30/01/2022 11:00,8.4,10.0475,5.2225,40.275,97.325,12.0975,33.88,22.34105236,17.075,25.435
30/01/2022 12:00,8.2325,9.715,5.2075,38.3325,93.3325,11.555,30.30780332,22.21719784,17.5975,25.5525
30/01/2022 13:00,8.07,9.5875,4.6775,39.73,89.1275,11.225,28.0225,22.85600586,16.9275,24.65
30/01/2022 14:00,6.42,8.8325,4.305,39.425,82.4875,9.6825,27.0625,21.57009766,17.265,22.845
30/01/2022 15:00,5.4675,8.7075,3.85,35.7,78.175,9.3875,26.01,21.15802619,15.5975,22.9225
30/01/2022 16:00,5.455,8.79,3.77,35.18,77.5625,9.8975,25.145,20.94570115,17.475,22.89
30/01/2022 17:00,5.785,9.4725,4.4375,36.8925,80.7025,10.085,25.8975,21.14189352,15.9825,23.5325
30/01/2022 18:00,5.84,8.7125,4.525,38.0925,88.9975,9.5925,27.675,21.41740286,15.0625,22.4425
30/01/2022 19:00,5.875,9.285,4.705,39.14,89.1,11.1475,28.9925,21.4802748,15.2125,23.1425
30/01/2022 20:00,6.4525,9.4125,4.515,37.955,87.5425,11.07,29.9025,21.31500227,15.1325,22.6975
30/01/2022 21:00,6.7,8.645,4.0575,34.89,79.4,9.96,27.5275,20.4996622,15.805,22.8
30/01/2022 22:00,6.0075,8.015,3.39,32.3025,71.4725,9.495,24.6675,19.65181935,14.475,19.8425
30/01/2022 23:00,9.135,7.4875,3.14,29.5125,65.925,10.4625,21.635,18.42705069,14.3175,19.09
31/01/2022 00:00,13.295,7.005,2.755,27.4575,57.555,9.24,19.64,18.50617596,14.5125,19.28
31/01/2022 01:00,4.575,6.85,2.5,27.87,53.635,9.15,17.1725,19.15307271,13.86,18.25
31/01/2022 02:00,6.828785446,6.75,2.3575,28.6825,51.1925,8.4575,17.025,20.4645404,14.7,18.68
31/01/2022 03:00,5.915,6.8675,2.4175,26.24,51.41,8.3425,16.735,20.18574092,14.9775,19.0475
31/01/2022 04:00,5.17,7.095,2.415,21.265,52.39,8.32,16.685,19.7843318,14.3225,18.5975
31/01/2022 05:00,5.2275,7.0975,2.675,24.44,55.0475,8.93,18.1025,19.65652027,14.44,18.8575
31/01/2022 06:00,6.485,8.1225,3.7425,34.69,69.06,9.5925,23.3925,19.62352392,17.0625,22.8575
31/01/2022 07:00,8.7575,9.655,4.9775,41.48,95.58,10.9025,31.695,21.41390193,20,29.24
31/01/2022 08:00,8.035,9.565,4.49,39.76,97.0375,11.5575,32.135,21.61173925,21.805,33.005
31/01/2022 09:00,7.9525,9.0625,4.475,40.34,92.635,11.915,29.795,21.73310173,20.9475,32.2175
31/01/2022 10:00,8.9,8.725,4.1175,37.51,89.03,10.435,27.9825,21.89178138,21.6975,30.6625
31/01/2022 11:00,8.82,8.3975,3.77,36.835,88.185,10.07,26.1175,21.6227784,21.96,30.32
31/01/2022 12:00,7.9925,8.6725,3.85,37.2875,84.5975,10.97,27.22,21.5546328,20.85,28.5725
31/01/2022 13:00,8.17,8.347578049,4.06,34.635,85.005,10.6275,28.5925,22.05539745,22.6,31.1725
31/01/2022 14:00,8.2975,8.0925,3.68,34.3525,81.3425,10.665,25.62,21.26363511,20.245,28.3775
31/01/2022 15:00,7.7175,8.535,3.61,36.635,78.27,9.9125,25.3075,21.01237592,20.325,27.095
31/01/2022 16:00,7.045,8.1525,3.4525,34.27,76.8475,9.7875,24.1275,20.88735742,21.18,27.8025
31/01/2022 17:00,6.22,8.155,3.7275,35.0575,78.58,10.9325,24.555,21.01071848,19.2025,25.4125
31/01/2022 18:00,6.99,8.9375,4.115,37.0325,84.225,10.2575,26.1625,21.18348594,19.6625,26.3675
31/01/2022 19:00,7.93,8.925,4.52,37.1275,90.61,10.705,28.2925,21.22790855,20.73,28.1725
31/01/2022 20:00,8.465,9.1425,4.685,36.0825,91.545,10.3025,29.4325,21.13499378,19.5425,27.3275
31/01/2022 21:00,7.27,8.3225,4.21,34.935,82.585,10.09,27.465,20.64107292,17.7075,24.9825
31/01/2022 22:00,5.52,7.9575,3.36,34.7625,74.45,8.965,24.3875,20.13014689,16.28,22.415
31/01/2022 23:00,5.0175,7.4275,3.095,29.755,67.515,9.275,22.9625,19.38083961,16.235,21.0525
01/02/2022 00:00,4.85,7.085,2.595,27.9825,58.855,8.25,19.51,19.76923747,16.6,21.405
01/02/2022 01:00,4.8875,6.95,2.4575,26.7,54.6,7.4525,17.72,20.11683957,14.8075,18.7225
01/02/2022 02:00,15.6725,6.9025,2.4375,26.4575,52.7275,7.5575,16.5875,20.76199275,15.255,19.14
01/02/2022 03:00,4.9675,6.9225,2.3925,26.325,52.8275,7.6375,16.825,20.64483179,14.9125,18.7425
01/02/2022 04:00,3.195,6.8,2.3975,21.715,53.565,7.885,15.7425,20.4053533,14.65,18.825
01/02/2022 05:00,3.6675,7.245,2.645,22.1375,56.01,8.085,16.975,20.3516454,15.3425,20.07
01/02/2022 06:00,5.835,8.3975,3.685,29.07,69.7125,9.11,22.7875,20.32005549,16.1875,23.3275
01/02/2022 07:00,9.175,9.605,4.9475,41.415,96.5475,11.2,32.0825,20.86942218,19.12,29.2375
01/02/2022 08:00,8.395,9.5575,4.605,44.435,101.3225,11.245,32.0825,21.12417054,20.475,29.895
01/02/2022 09:00,7.7775,9.47,4.5025,39.5125,93.7225,9.725,32.2925,20.88963802,21.7475,32.805
01/02/2022 10:00,8.495,8.93,4.3425,37.5725,88.1325,10.2175,28.4875,20.92741107,21.055,31.32
01/02/2022 11:00,8.6875,8.7125,4.3025,36.9825,84.42,10.76,26.8675,20.90793482,21.91,31.1675
01/02/2022 12:00,8.94,8.965,4.07,35.405,82.19,10.505,27.2775,20.89848117,21.3825,30.51
01/02/2022 13:00,8.86,8.69,4.23,34.8875,85.1125,10.0575,27.84,21.26170181,25.0275,33.0775
01/02/2022 14:00,9.105,8.5,4.035,37.495,81,9.6525,26.135,20.96458466,21.27,28.9725
01/02/2022 15:00,7.7975,8.545,3.7475,36.3925,79.0175,9.585,23.3575,20.8746371,21.54,27.215
01/02/2022 16:00,7.68,8.4525,3.685,34.48,76.675,10.84,24.69,20.83433483,20.7375,27.8175
01/02/2022 17:00,6.5475,8.36,3.7775,36.245,78.48,10.89,25.5875,20.8822743,19.995,27.5075
01/02/2022 18:00,6.3775,8.7975,4.245,38.6225,84.99,9.465,26.805,20.94970956,19.285,27.01
01/02/2022 19:00,7.7025,9.0575,4.235,37.16,89.4325,11.375,30.0325,20.97053406,19.42,27.67
01/02/2022 20:00,7.4525,9.48,4.515,37.25,90.17,11.34,30.1525,20.94482825,18.04,25.85
01/02/2022 21:00,5.845,8.3275,3.765,32.2325,81.37,9.9725,27.245,20.76717781,19.06,26.585
01/02/2022 22:00,4.8575,8.13,3.39,32.225,72.8525,9.155,24.9125,20.5859065,16.3475,22.405
01/02/2022 23:00,5.7925,7.61,3.0425,28.78,67.3825,7.655,22.3125,20.30479851,15.86,21.1375
02/02/2022 00:00,5.3775,7.2875,2.64,28.31,59.0125,9.155,20.395,20.26336878,15.3275,19.86
02/02/2022 01:00,4.8275,6.9325,2.3625,28.1925,53.805,8.3625,18.1425,20.44493567,15.2675,19.3925
02/02/2022 02:00,4.8375,6.835,2.2575,26.8875,52.2625,7.59,16.4025,20.8030627,15.9125,19.4875
02/02/2022 03:00,4.9775,7.1925,2.235,22.7125,51.595,7.81,16.655,20.73225666,16.5825,20.1025
02/02/2022 04:00,4.7475,6.9125,2.25,21.305,51.9525,8.4325,16.7425,20.59197467,16.1475,20.165
02/02/2022 05:00,5.63,7.4175,2.455,24.815,55.575,7.7925,18.055,20.55603983,15.8075,20.9675
02/02/2022 06:00,6.955,8.38,3.73,29.8725,70.08,8.2,22.9575,20.53482213,16.8725,23.475
02/02/2022 07:00,9.1775,9.7175,4.845,44.0975,97.6825,11.01,31.925,20.83340456,19.6625,29.85
02/02/2022 08:00,10.1275,9.5125,4.8075,39.795,99.3475,10.7225,31.9,20.95627218,20.15,30.67
02/02/2022 09:00,9.215,9.2125,4.3825,39.365,91.9975,9.465,30.62,20.8345094,21.45,31.055
02/02/2022 10:00,7.9975,8.7125,3.875,37.1825,87.215,10.1625,28.185,20.8496997,21.23,31.2
02/02/2022 11:00,8.3725,8.6525,3.66,32.9275,83.19,9.1925,26.48,20.83799914,22.3675,31.9775
02/02/2022 12:00,8.2025,8.735,4.0425,32.6375,83.5925,10.4975,26.5225,20.83095476,21.08,30.55
02/02/2022 13:00,8.19,8.8125,4.0575,39.6525,85.2,9.09,26.0725,21.00937903,20.7725,28.9525
02/02/2022 14:00,8.3525,8.425,3.855,33.1025,81.115,9.2575,27.745,20.85937996,24.665,32.385
02/02/2022 15:00,7.6475,8.3075,3.6375,34.16,76.755,9.385,25.255,20.81199421,21.3775,29.05
02/02/2022 16:00,7.8375,8.135,3.59,34.705,77.6725,9.4125,23.975,20.79172072,22.7,29.47
02/02/2022 17:00,8.855,8.25,3.8,37.02,79.775,9.7,24.525,20.81640507,19.915,26.2675
02/02/2022 18:00,8.66,8.9025,4.11,33.6775,85.5875,9.6175,26.26,20.85049617,19.15,26.9075
02/02/2022 19:00,8.645,9.1775,4.535,36.4125,88.8975,11.045,30.4675,20.8616714,19.9075,28.7475
02/02/2022 20:00,8.7025,9.5225,4.405,39.0575,91.185,9.955,29.9125,20.84925408,19.805,26.6175
02/02/2022 21:00,8.17,8.96,3.75,34.9175,80.03,10.965,25.9825,20.76065431,18.0575,25.7575
02/02/2022 22:00,6.065,7.8125,3.2225,32.595,74.16,9.2425,23.7425,20.66961239,18.105,24.6825
02/02/2022 23:00,5.43,7.5625,2.905,32.1425,66.5375,9.04,21.7825,20.52705149,16.535,20.795
03/02/2022 00:00,5.035,7.2925,2.6525,28.3775,59.3025,8.0425,19.7875,20.67563199,16.425,21.2
03/02/2022 01:00,3.3875,6.9625,2.34,26.43,54.1775,8.235,17.2725,20.69923388,15.1775,19.5275
03/02/2022 02:00,4.4475,6.91,2.26,24.73,51.985,7.2475,17.215,20.77840497,16.585,21.4275
03/02/2022 03:00,4.6175,6.885,2.205,22.7375,51.73,7.7625,16.44,20.76202409,15.16,19.425
03/02/2022 04:00,3.2775,6.8425,2.2575,21.3575,52.315,8.0075,16.765,20.72905231,15.05,18.7925
03/02/2022 05:00,4.575,7.2825,2.4825,27.175,55.94,7.925,17.8125,20.71900425,15.1475,20.18
03/02/2022 06:00,7.33,8.2825,3.705,34.4025,69.07,9.355,23.3,20.71627247,17.785,25.105
03/02/2022 07:00,9.615,9.51,4.9975,45.575,99.1475,11.3225,31.17,20.77132636,20.31,30.9975
03/02/2022 08:00,8.545,9.3975,4.7575,45.205,102.215,10.94,32.46,20.76956897,20.3575,31.52
03/02/2022 09:00,8.975,9.225,4.545,40.4775,94.13,11.375,30.3075,20.76783166,20.795,30.9075
03/02/2022 10:00,8.78,8.7325,4.125,37.1625,89.19,10.7125,27.655,20.76606119,22.6975,32.6925
03/02/2022 11:00,8.39,8.3925,3.935,35.99,85.4225,9.515,25.66,20.76775829,22.12,30.875
03/02/2022 12:00,8.005,8.7475,4.0825,35.2475,84.4225,11.4675,27.21,20.76874517,20.965,30.0525
03/02/2022 13:00,8.245,8.905,4.13,36.0825,85.2725,8.685,25.85,20.76576974,20.2575,29.4725
03/02/2022 14:00,8.71,8.88,3.785,39.6675,83.4925,9.4875,26.67,20.76628541,22.83,32.4
03/02/2022 15:00,7.41,8.705,3.59,31.445,78.98,10.2275,23.98,20.76485813,22.03,29.8875
03/02/2022 16:00,6.4075,8.2375,3.555,34.8375,75.6975,8.9475,23.6075,20.7658453,26.6175,31.9675
03/02/2022 17:00,6.575,8.38,4.08,34.23124608,79.76,9.495,23.8775,20.76850643,20.0425,27.6625
03/02/2022 18:00,6.8,8.6725,4.6425,33.9375,83.28,10.8075,25.4725,20.77048526,18.8925,27.2475
03/02/2022 19:00,8.4725,9.3175,4.7025,38.35,88.2025,10.05,29.575,20.77169215,18.5825,27.64
03/02/2022 20:00,7.93,9.0925,4.7525,40.585,89.6925,10.45,28.995,20.77224427,18.6025,27.585
03/02/2022 21:00,6.5725,8.4425,3.7875,37.165,81.2075,9.5175,26.335,20.7723761,18.5925,26.7925
03/02/2022 22:00,5.59,8.1275,3.2525,33.1025,73.2625,8.71,23.16,20.77027956,16.8575,22.49
03/02/2022 23:00,4.9875,7.6275,3.0475,29.8225,67.2375,9.24,22.0225,20.76498171,16.05,21.295
04/02/2022 00:00,4.995,7.2375,2.5725,28.1625,58.86,8.0775,18.9325,20.72147008,15.2375,19.665
04/02/2022 01:00,5.1275,7.12,2.435,27.865,54.4725,8.2475,17.4775,20.73281997,17.8275,21.77
